,date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
35,2012-03-13 22:54:28.385391,29.556262978324593,4.410357445474276,0,0,0.764317590167535,0,984.1367779888453,832.2926288775257
36,2012-03-14 22:54:28.385391,27.76916518033987,0.9746459215485676,0,0,2.3888942595326697,0,918.2259539903176,984.1367779888453
37,2012-03-15 22:54:28.385391,12.301491095815155,1.1735246070401013,0,0,1.1767105202510202,0,989.3367494674299,918.2259539903176
38,2012-03-16 22:54:28.385391,33.80621045542813,9.817622747636824,0,0,1.0060775341890178,0,956.0419940334231,989.3367494674299
39,2012-03-17 22:54:28.385391,15.588290478749924,9.449493758487273,1,0,1.1600451994771774,0,1182.2617745060677,956.0419940334231
40,2012-03-18 22:54:28.385391,11.651328957685699,2.5929793354889323,1,0,1.4504264554780688,0,1206.603910701106,1182.2617745060677
41,2012-03-19 22:54:28.385391,11.607180264588784,4.514970992453233,0,0,0.7454631775426374,0,934.3541764188118,1206.603910701106
42,2012-03-20 22:54:28.385391,22.133972898949523,9.534606582998201,0,0,2.7134756630705166,0,990.1028934976059,934.3541764188118
43,2012-03-21 22:54:28.385391,10.37945808550067,1.4998949720439658,0,0,0.7114057114739066,1,1176.5473459512673,990.1028934976059
44,2012-03-22 22:54:28.385391,25.88513582789545,19.628328519189328,0,0,1.128113899560776,0,897.9434569434209,1176.5473459512673
45,2012-03-23 22:54:28.385391,26.335592916355264,4.499489362790482,0,0,1.9420958170539586,0,928.8833710681333,897.9434569434209
46,2012-03-24 22:54:28.385391,29.189758591167298,5.9446205480748056,1,0,2.4702587927135857,0,1110.137874456597,928.8833710681333
47,2012-03-25 22:54:28.385391,16.233554012063674,1.1122827757732971,1,0,0.7700464643260584,0,1311.0435014190784,1110.137874456597
48,2012-03-26 22:54:28.385391,13.86909015368789,5.878043543511824,0,0,1.299187002118634,0,992.7849749604962,1311.0435014190784
49,2012-03-27 22:54:28.385391,32.61322934597155,12.35394405134742,0,0,2.822315949417581,0,845.2589710267604,992.7849749604962
50,2012-03-28 22:54:28.385391,19.137028311930443,1.9094891634905051,0,0,0.5518302382103489,0,970.1069973468819,845.2589710267604
51,2012-03-29 22:54:28.385391,24.510432988677124,1.8437069646429767,0,0,2.8759497748717067,0,900.7132857928864,970.1069973468819
52,2012-03-30 22:54:28.385391,22.363925522115803,6.47215974476577,0,0,2.151111909604072,0,851.2411277399598,900.7132857928864
53,2012-03-31 22:54:28.385391,30.615234047644265,0.3060622338226523,1,0,1.5769511292305236,1,1392.704161651407,851.2411277399598
54,2012-04-01 22:54:28.385391,22.577278117642532,4.138934978053901,1,0,2.1014790436914534,1,1441.827106394925,1392.704161651407
55,2012-04-02 22:54:28.385391,26.771346242492438,1.7404714859738353,0,0,0.7613926454663076,1,1175.7431428400582,1441.827106394925
56,2012-04-03 22:54:28.385391,21.151108457479502,1.087462590036188,0,0,1.8225716715851312,1,1169.2781328607673,1175.7431428400582
57,2012-04-04 22:54:28.385391,11.258523067526665,7.247994269782723,0,0,2.8707729603540475,1,1040.348366611381,1169.2781328607673
58,2012-04-05 22:54:28.385391,29.628837296317666,3.3947053616298346,0,0,2.226950412803954,1,1183.5524459249245,1040.348366611381
59,2012-04-06 22:54:28.385391,34.429233249851194,3.7035891710735527,0,0,0.5337319418364199,1,1255.5053084758024,1183.5524459249245
60,2012-04-07 22:54:28.385391,13.2375456619273,3.8908718866213294,1,0,1.828174528078062,1,1399.8178186030907,1255.5053084758024
61,2012-04-08 22:54:28.385391,10.632952479377144,5.409551031561721,1,0,1.362347312813287,1,1480.3012076154694,1399.8178186030907
62,2012-04-09 22:54:28.385391,25.32274795589001,1.0928397924422486,0,0,2.898983461477599,1,1110.8888377899534,1480.3012076154694
63,2012-04-10 22:54:28.385391,10.92079474955222,7.069198130458373,0,0,2.6333984867859934,1,1101.1871054318462,1110.8888377899534
64,2012-04-11 22:54:28.385391,31.979138487747246,3.9008107985984033,0,0,2.9341903376386114,1,1073.6761441658532,1101.1871054318462
65,2012-04-12 22:54:28.385391,33.0130664046952,1.595323780659181,0,0,1.9904071531161196,1,1113.3427371088958,1073.6761441658532
66,2012-04-13 22:54:28.385391,30.411808112353285,6.664635835710525,0,0,0.6084843098637528,1,1171.8883621978243,1113.3427371088958
67,2012-04-14 22:54:28.385391,23.971565217583112,8.444647429843084,1,0,2.3487407429867493,1,1409.24287217169,1171.8883621978243
68,2012-04-15 22:54:28.385391,15.230447783067172,0.105713883024853,1,0,1.7293421248256902,1,1498.3411744051425,1409.24287217169
69,2012-04-16 22:54:28.385391,25.813047670772495,3.04712988350588,0,0,1.2610666079600883,1,1107.5115786161005,1498.3411744051425
70,2012-04-17 22:54:28.385391,15.411269073238861,5.109994732054909,0,0,0.937329702611986,1,1104.434971982788,1107.5115786161005
71,2012-04-18 22:54:28.385391,16.055031193196072,5.676790946104308,0,0,1.9794723164358368,1,960.1705275366814,1104.434971982788
72,2012-04-19 22:54:28.385391,17.84403336185514,0.1738334677172345,0,0,1.6805517073579155,1,1097.2139803076216,960.1705275366814
73,2012-04-20 22:54:28.385391,10.997328360162308,0.2388638854716452,0,0,0.5536100634792944,1,1152.416742833939,1097.2139803076216
74,2012-04-21 22:54:28.385391,23.938396800136474,8.111752845410397,1,0,0.8767026257637272,1,1488.0053592208797,1152.416742833939
75,2012-04-22 22:54:28.385391,23.684968611981347,1.7039015161646218,1,0,2.730765800683366,1,1357.0455803729142,1488.0053592208797
76,2012-04-23 22:54:28.385391,14.43116012323845,0.033392629768496676,0,0,0.7731071349689201,1,1137.600064274568,1357.0455803729142
77,2012-04-24 22:54:28.385391,16.96015765395147,5.566080670320012,0,0,1.9311279496898748,1,1089.413362810083,1137.600064274568
78,2012-04-25 22:54:28.385391,13.19727350639349,0.1266880854276729,0,0,2.8473758829481133,1,1116.3905670543752,1089.413362810083
79,2012-04-26 22:54:28.385391,18.744782730137622,15.695188682149237,0,0,0.5561266025061105,1,1233.1567830028498,1116.3905670543752
80,2012-04-27 22:54:28.385391,10.625317247956971,5.046649589865925,0,0,2.1015139082623553,1,1133.241413450886,1233.1567830028498
81,2012-04-28 22:54:28.385391,21.763093630039833,8.38641799143763,1,0,2.3323069690892337,1,1418.8366429112414,1133.241413450886
82,2012-04-29 22:54:28.385391,24.921673450585423,0.32652242309336166,1,0,2.2470037686601607,1,1490.1693670253283,1418.8366429112414
83,2012-04-30 22:54:28.385391,18.94349133419194,1.8635915916060815,0,0,2.1013208188156947,1,1077.9927760563387,1490.1693670253283
84,2012-05-01 22:54:28.385391,17.913604415832367,0.14179418048930648,0,0,0.8038956919540599,0,978.7461970733409,1077.9927760563387
85,2012-05-02 22:54:28.385391,19.020793913214007,1.8833078518160202,0,0,0.51515287545175,0,931.7302448787134,978.7461970733409
86,2012-05-03 22:54:28.385391,15.3861851118143,1.7490189239036753,0,0,1.2201052899731568,0,927.424597243915,931.7302448787134
87,2012-05-04 22:54:28.385391,32.7751465421171,10.29808505237487,0,0,1.207168960328322,0,936.5182844001018,927.424597243915
88,2012-05-05 22:54:28.385391,12.067055264456702,11.447377979956386,1,0,1.6621921518469476,0,1244.034269689689,936.5182844001018
89,2012-05-06 22:54:28.385391,21.531429107907233,5.399725468861567,1,0,1.2342086166968467,0,1251.4451237224869,1244.034269689689
90,2012-05-07 22:54:28.385391,21.664543729980238,2.5754129660233445,0,0,1.0135842870414764,0,901.8803132550283,1251.4451237224869
91,2012-05-08 22:54:28.385391,15.08654578804494,0.9035481162626249,0,0,2.207645687191682,0,920.4857808962361,901.8803132550283
92,2012-05-09 22:54:28.385391,20.626658114450166,5.742843047857491,0,0,2.3885902190618014,0,815.330038087289,920.4857808962361
93,2012-05-10 22:54:28.385391,21.422700576276164,10.26704539312586,0,0,1.435896698575137,0,968.3303211366945,815.330038087289
94,2012-05-11 22:54:28.385391,22.839119603637062,0.35992020276474945,0,0,1.2809174354159174,0,924.7435306587915,968.3303211366945
95,2012-05-12 22:54:28.385391,30.488835035225804,3.1026038905836173,1,0,2.8671427469392827,0,1145.116390249646,924.7435306587915
96,2012-05-13 22:54:28.385391,31.014553019754942,6.435717043315211,1,0,2.8134489349380813,0,1168.8045217278072,1145.116390249646
97,2012-05-14 22:54:28.385391,28.38746612776806,16.272764713531185,0,0,1.8352276571840416,1,1101.470828558691,1168.8045217278072
98,2012-05-15 22:54:28.385391,20.938452266997576,6.755046906546203,0,0,0.5854564901480876,0,954.7770861685156,1101.470828558691
99,2012-05-16 22:54:28.385391,17.967367385547384,5.843814448445565,0,0,2.3191921637212287,0,876.4329416128294,954.7770861685156
100,2012-05-17 22:54:28.385391,15.497828318359074,12.82115954097204,0,0,2.4522417895927755,0,933.062550435446,876.4329416128294
101,2012-05-18 22:54:28.385391,10.761733503766798,1.178351349147489,0,0,2.110863594426038,0,858.3238717421641,933.062550435446
102,2012-05-19 22:54:28.385391,21.648289309617322,0.9498132606264258,1,0,2.190295312946744,1,1371.1890781655025,858.3238717421641
103,2012-05-20 22:54:28.385391,15.376354483018883,1.661306327073257,1,0,1.7717052228485202,1,1462.4297950760422,1371.1890781655025
104,2012-05-21 22:54:28.385391,10.014829532619801,2.3367284471417804,0,0,1.0532927857632655,0,991.7498205670466,1462.4297950760422
105,2012-05-22 22:54:28.385391,29.615191745906937,8.302191094234049,0,0,0.7421971566739922,0,983.4540739352044,991.7498205670466
106,2012-05-23 22:54:28.385391,22.47758486711342,6.386784782932585,0,0,2.8428161700996246,0,924.0469850066846,983.4540739352044
107,2012-05-24 22:54:28.385391,10.191715361143496,8.373447271741151,0,0,0.635612772818122,0,954.6457903309944,924.0469850066846
108,2012-05-25 22:54:28.385391,20.607495369789675,11.461301557262722,0,0,1.3924090206664748,0,987.8959538613194,954.6457903309944
109,2012-05-26 22:54:28.385391,12.1248897817431,0.5547769152514499,1,0,1.0489487696232338,0,1297.594033162252,987.8959538613194
110,2012-05-27 22:54:28.385391,23.594121243075794,4.210723345997203,1,0,2.453636004795488,0,1213.3447354145276,1297.594033162252
111,2012-05-28 22:54:28.385391,27.523592715724572,1.6255816312633296,0,0,1.8087931277560794,0,974.28912329052,1213.3447354145276
112,2012-05-29 22:54:28.385391,19.791457400303663,1.0429648173221784,0,0,1.8150629807968814,0,960.619628645954,974.28912329052
113,2012-05-30 22:54:28.385391,23.126894469879268,0.8704352239937613,0,0,0.7998499795370422,0,1007.1403801958105,960.619628645954
114,2012-05-31 22:54:28.385391,13.18722205289915,3.506029931806327,0,0,1.3548205677897962,0,918.5673045699231,1007.1403801958105
115,2012-06-01 22:54:28.385391,32.86277254054261,12.346698897186556,0,0,1.9174575427304221,0,871.8003335238351,918.5673045699231
116,2012-06-02 22:54:28.385391,32.21784582350726,2.6589138258911413,1,0,0.7134359864281948,0,1254.6254711979266,871.8003335238351
117,2012-06-03 22:54:28.385391,24.844697840399718,0.43592942592928424,1,0,2.0756760359376663,0,1196.2896047620234,1254.6254711979266
118,2012-06-04 22:54:28.385391,25.22739300076264,8.536224529901604,0,0,0.6353074907464227,0,938.8925854983828,1196.2896047620234
119,2012-06-05 22:54:28.385391,19.025181779849248,3.2928299026524126,0,0,2.938657115155682,0,839.6453878132833,938.8925854983828
120,2012-06-06 22:54:28.385391,25.908731930876137,1.5477468845197135,0,0,2.0529930024464482,0,934.8034981754442,839.6453878132833
121,2012-06-07 22:54:28.385391,10.648730031596983,6.506603259264152,0,0,0.7734049391594793,1,1142.3352233537319,934.8034981754442
122,2012-06-08 22:54:28.385391,13.916972254816494,5.023354038649394,0,0,1.763825015804183,0,821.0845331089704,1142.3352233537319
123,2012-06-09 22:54:28.385391,13.322772884061962,1.2035441319987117,1,0,1.8298499204354697,0,1191.5682674584366,821.0845331089704
124,2012-06-10 22:54:28.385391,31.960398104621852,5.1823238550528385,1,0,1.9005207723713964,1,1448.0290604233362,1191.5682674584366
125,2012-06-11 22:54:28.385391,27.745310868347556,5.963308125000182,0,0,0.6248339892425809,0,1010.7204846762568,1448.0290604233362
126,2012-06-12 22:54:28.385391,29.5356010388294,0.45787162396836845,0,0,1.2056311350477737,0,932.7323200954967,1010.7204846762568
127,2012-06-13 22:54:28.385391,10.104568960066038,10.355886024453548,0,0,2.333187524577409,0,871.4505527467791,932.7323200954967
128,2012-06-14 22:54:28.385391,20.318339061146673,0.1953960247159188,0,0,2.8144749826096476,0,849.5477560856162,871.4505527467791
129,2012-06-15 22:54:28.385391,10.665509199186829,1.6817054942988199,0,0,0.9876250457163547,0,953.3227850827934,849.5477560856162
130,2012-06-16 22:54:28.385391,16.036833540976254,0.6993165583115163,1,0,1.5847638643246726,0,1209.3164682082336,953.3227850827934
131,2012-06-17 22:54:28.385391,19.92590245310935,5.513277362154927,1,0,0.705969526625559,0,1199.2322532264661,1209.3164682082336
132,2012-06-18 22:54:28.385391,25.80207309017491,8.197632691885358,0,0,1.5024480404002123,0,864.8520945763893,1199.2322532264661
133,2012-06-19 22:54:28.385391,20.94132691830786,0.4598183032358917,0,0,2.827091494314095,0,942.3817970419784,864.8520945763893
134,2012-06-20 22:54:28.385391,25.72897297076716,10.924893597631915,0,0,2.0241603154760606,1,1197.7788251513348,942.3817970419784
135,2012-06-21 22:54:28.385391,22.61918555812303,0.35902671362352784,0,0,2.499641136351724,0,908.4981070036603,1197.7788251513348
136,2012-06-22 22:54:28.385391,23.29153787550105,4.2966182831942445,0,0,0.8067055657884734,0,902.2535862848389,908.4981070036603
137,2012-06-23 22:54:28.385391,21.708940966306812,2.6964777472331063,1,0,0.675517546606091,0,1321.9231115453476,902.2535862848389
138,2012-06-24 22:54:28.385391,23.851905802086076,3.460635780384813,1,0,2.4787217111637228,0,1271.5503775417894,1321.9231115453476
139,2012-06-25 22:54:28.385391,17.221157212954072,0.7705010563284022,0,0,2.820943310189778,0,900.3515130837847,1271.5503775417894
140,2012-06-26 22:54:28.385391,29.608416737450373,2.131694446109849,0,0,2.9675104058662427,0,735.1616535189532,900.3515130837847
141,2012-06-27 22:54:28.385391,23.260193004956754,4.080240128404058,0,0,1.154581970159398,1,1143.7589881870967,735.1616535189532
142,2012-06-28 22:54:28.385391,24.40929613117146,13.383066757670385,0,0,1.0572415247836096,0,1022.5754118616339,1143.7589881870967
143,2012-06-29 22:54:28.385391,30.530803349700026,1.975825194029902,0,0,0.5228708813376113,0,980.2050077373691,1022.5754118616339
144,2012-06-30 22:54:28.385391,27.038558704621394,4.713980459127255,1,0,1.4946474634572235,0,1253.4376646167034,980.2050077373691
145,2012-07-01 22:54:28.385391,21.615994290001442,14.2410879942178,1,0,1.7369144534397196,1,1371.9007764044022,1253.4376646167034
146,2012-07-02 22:54:28.385391,18.519939196918287,2.0036672485492506,0,0,1.9458607888750021,0,937.0778578188915,1371.9007764044022
147,2012-07-03 22:54:28.385391,19.70269802409669,3.006719877961779,0,0,1.7502294115593926,0,855.4314393499553,937.0778578188915
148,2012-07-04 22:54:28.385391,32.81302826721009,4.440905946489916,0,0,2.8938578561167727,0,850.965610942359,855.4314393499553
149,2012-07-05 22:54:28.385391,13.758642307267884,2.0626286162660508,0,0,1.3643182084938479,0,918.1021831806771,850.965610942359
150,2012-07-06 22:54:28.385391,24.392028166100676,3.1459374280618024,0,0,2.0888404566982177,1,1087.8170246004922,918.1021831806771
151,2012-07-07 22:54:28.385391,14.004719770722183,4.467308950815943,1,1,1.2360623875921022,1,1530.488487347966,1087.8170246004922
152,2012-07-08 22:54:28.385391,22.961664954831846,19.88480393162695,1,0,2.2372763486455045,0,1258.2919664782446,1530.488487347966
153,2012-07-09 22:54:28.385391,23.355965141771094,2.8817899425988855,0,0,0.6146455283125145,0,931.6823150508669,1258.2919664782446
154,2012-07-10 22:54:28.385391,17.289197874951363,1.1406743991123163,0,0,2.569436415601457,0,812.9315747558941,931.6823150508669
155,2012-07-11 22:54:28.385391,24.071250846860288,23.797776504700984,0,0,0.5030169893369845,0,982.6334165156787,812.9315747558941
156,2012-07-12 22:54:28.385391,22.023150694935932,15.37502588528894,0,0,1.072746943656839,0,931.0190937353912,982.6334165156787
157,2012-07-13 22:54:28.385391,23.667570235457166,3.4157414626361984,0,0,0.5017240633902247,1,1185.4125614172544,931.0190937353912
158,2012-07-14 22:54:28.385391,33.29672725623779,1.4312377445528712,1,0,1.354282262565362,0,1263.9277998124685,1185.4125614172544
159,2012-07-15 22:54:28.385391,15.433738571154805,6.813373036259441,1,0,1.3866738605028317,0,1198.8719351969314,1263.9277998124685
160,2012-07-16 22:54:28.385391,15.898773435911803,8.269968730048522,0,0,1.3947625233093772,0,924.5428819793252,1198.8719351969314
161,2012-07-17 22:54:28.385391,34.662927407890585,4.770434655309292,0,0,2.7053479239710008,0,842.0415114936958,924.5428819793252
162,2012-07-18 22:54:28.385391,14.836032613397235,2.6051212127973127,0,0,2.2197776049177382,0,934.5573480621688,842.0415114936958
163,2012-07-19 22:54:28.385391,25.220220816364225,5.414652189843254,0,0,0.8171265468533635,0,951.7925717478059,934.5573480621688
164,2012-07-20 22:54:28.385391,23.793731597839802,0.0872134364029656,0,0,0.7178749478779334,1,1122.0199795619696,951.7925717478059
165,2012-07-21 22:54:28.385391,29.284997032481332,11.486332089571436,1,0,2.093953375003012,0,1172.572600889821,1122.0199795619696
166,2012-07-22 22:54:28.385391,18.382303782258226,2.036713812716808,1,0,1.6133790896291615,0,1239.1516862809935,1172.572600889821
167,2012-07-23 22:54:28.385391,25.803962009945824,7.267125045031106,0,0,1.1473424653805238,0,1015.2348288985963,1239.1516862809935
168,2012-07-24 22:54:28.385391,15.94750252880475,0.5804392131647225,0,0,2.266117676010264,0,941.9362589241564,1015.2348288985963
169,2012-07-25 22:54:28.385391,17.537834053573533,19.295015930081505,0,0,2.3584333424022113,0,983.9592310931472,941.9362589241564
170,2012-07-26 22:54:28.385391,30.487804404667333,33.34545482787565,0,0,2.749672317800088,0,887.719600878262,983.9592310931472
171,2012-07-27 22:54:28.385391,20.264962227085494,2.6130338159998976,0,0,1.5423595950020808,0,987.9698845894347,887.719600878262
172,2012-07-28 22:54:28.385391,15.667790353296514,3.9998320534558762,1,0,0.9423721181373106,0,1270.245853096604,987.9698845894347
173,2012-07-29 22:54:28.385391,33.297105758965856,5.540645877140874,1,0,1.1785839634990187,0,1277.384811877787,1270.245853096604
174,2012-07-30 22:54:28.385391,16.004647882132986,4.119476321817369,0,0,0.5363538279353468,0,937.0258684864204,1277.384811877787
175,2012-07-31 22:54:28.385391,19.06405078265554,0.5054312557554366,0,0,2.144243378513858,1,1078.5457916805724,937.0258684864204
176,2012-08-01 22:54:28.385391,13.372429144884102,9.848721073060238,0,0,0.6707169089815384,0,997.0142653276104,1078.5457916805724
177,2012-08-02 22:54:28.385391,10.504695286945719,2.454208422161957,0,0,1.8349149911177591,0,866.9244295947551,997.0142653276104
178,2012-08-03 22:54:28.385391,16.821125519661663,6.483856102581961,0,0,0.5118953425205642,0,956.9158449623209,866.9244295947551
179,2012-08-04 22:54:28.385391,16.17202047376568,5.796619261817203,1,0,0.9568174793904561,0,1342.6854233889067,956.9158449623209
180,2012-08-05 22:54:28.385391,19.735053023615812,3.4560738669066056,1,0,2.9564583261682036,0,1206.5579431316269,1342.6854233889067
181,2012-08-06 22:54:28.385391,28.6033317426384,3.1909882335122393,0,0,2.434150456289503,0,888.8696713710326,1206.5579431316269
182,2012-08-07 22:54:28.385391,14.043159216240173,0.1313179242592225,0,0,0.6842529229734082,0,896.8295248904842,888.8696713710326
183,2012-08-08 22:54:28.385391,32.17862623815928,4.899585010150446,0,0,1.749941416079566,0,960.7009458438412,896.8295248904842
184,2012-08-09 22:54:28.385391,18.406009082460088,3.785190044889703,0,0,1.9513700017325553,0,928.7153241786717,960.7009458438412
185,2012-08-10 22:54:28.385391,28.667883535392292,0.6870187783148309,0,0,2.218058790613613,0,898.7108264209542,928.7153241786717
186,2012-08-11 22:54:28.385391,14.628746870547529,2.8393783227221063,1,0,2.1520382658417,0,1156.4116198048982,898.7108264209542
187,2012-08-12 22:54:28.385391,11.433920542476866,1.4965642629878855,1,0,1.4004048608242987,0,1115.7671633113316,1156.4116198048982
188,2012-08-13 22:54:28.385391,18.812434865068308,2.415636864815243,0,0,0.9493808996506878,0,939.6444965374461,1115.7671633113316
189,2012-08-14 22:54:28.385391,21.36670321111074,11.209846112368908,0,0,1.1967341978701815,0,965.1009106941166,939.6444965374461
190,2012-08-15 22:54:28.385391,33.49860838138448,9.863233471466062,0,0,0.8907817812092801,0,952.6788431475347,965.1009106941166
191,2012-08-16 22:54:28.385391,29.91264582865562,6.603475908401586,0,0,2.776442836934015,1,1023.7466920626168,952.6788431475347
192,2012-08-17 22:54:28.385391,27.18308566983568,13.667098014154098,0,0,0.9946191070369701,0,1039.6377749479404,1023.7466920626168
193,2012-08-18 22:54:28.385391,14.619912315368897,1.2508181632112034,1,0,2.6490454332393107,0,1171.4020698599368,1039.6377749479404
194,2012-08-19 22:54:28.385391,28.907337736209143,3.375141782045109,1,0,0.8089205037861392,0,1256.157905810868,1171.4020698599368
195,2012-08-20 22:54:28.385391,30.815973650403517,1.9707668466287456,0,0,2.2291376612281018,0,869.3588824409499,1256.157905810868
196,2012-08-21 22:54:28.385391,18.548716065185786,3.661131981546455,0,0,1.1931333410165768,0,914.8954717328231,869.3588824409499
197,2012-08-22 22:54:28.385391,10.260226091267073,1.1552781583245475,0,0,2.2272057400480945,1,1177.0911462813945,914.8954717328231
198,2012-08-23 22:54:28.385391,28.984015657400555,3.987014084836768,0,0,0.817834233412429,0,998.0311798723587,1177.0911462813945
199,2012-08-24 22:54:28.385391,31.44347599563063,1.2053692237612628,0,0,2.584634512089084,0,834.0540095093907,998.0311798723587
200,2012-08-25 22:54:28.385391,10.182401356033415,3.753163702989371,1,0,2.5212897530343663,1,1377.9140640192102,834.0540095093907
201,2012-08-26 22:54:28.385391,34.19750728007096,0.5645353489418524,1,0,1.1306727222498183,1,1478.6768047856365,1377.9140640192102
202,2012-08-27 22:54:28.385391,19.475249680831134,0.794883143544864,0,0,2.6513353767103447,0,778.5934962302434,1478.6768047856365
203,2012-08-28 22:54:28.385391,23.28322266488905,3.490182266293883,0,0,2.105711036161297,0,928.5795205099024,778.5934962302434
204,2012-08-29 22:54:28.385391,10.463867741011873,6.187433762757238,0,0,2.2085173418332427,0,855.1948944691584,928.5795205099024
205,2012-08-30 22:54:28.385391,25.045459639061967,2.351492085261949,0,0,1.8316955822574572,0,946.4705394785605,855.1948944691584
206,2012-08-31 22:54:28.385391,21.718444979596732,3.0961536963015366,0,0,1.0257643680876054,0,903.4737991081857,946.4705394785605
207,2012-09-01 22:54:28.385391,19.587880779238155,1.4383557526850308,1,0,2.011592179211201,0,1106.149484874136,903.4737991081857
208,2012-09-02 22:54:28.385391,26.630056025805125,3.1966376853412597,1,0,2.00933799557465,1,1374.9493445346804,1106.149484874136
209,2012-09-03 22:54:28.385391,19.229374319897968,0.9528780648058882,0,0,0.7290474564424113,0,966.9729589484438,1374.9493445346804
210,2012-09-04 22:54:28.385391,32.793408413642155,4.025795820419721,0,0,2.6021156265454164,0,925.7560782571074,966.9729589484438
